time,streamflow
1996-06-12,21.124
1996-06-13,17.16
1996-06-14,14.073
1996-06-15,12.233
1996-06-16,12.488
1996-06-17,12.374
1996-06-18,11.44
1996-06-19,10.052
1996-06-20,9.458
1996-06-21,8.382
1996-06-22,7.646
1996-06-23,7.051
1996-06-24,6.824
1996-06-25,7.249
1996-06-26,7.079
1996-06-27,6.116
1996-06-28,5.692
1996-06-29,5.409
1996-06-30,5.125
1996-07-01,4.842
1996-07-02,4.644
1996-07-03,4.446
1996-07-04,4.078
1996-07-05,3.879
1996-07-06,3.766
1996-07-07,3.71
1996-07-08,3.625
1996-07-09,3.851
1996-07-10,3.71
1996-07-11,3.341
1996-07-12,3.143
1996-07-13,3.058
1996-07-14,3.002
1996-07-15,3.568
1996-07-16,4.587
1996-07-17,3.823
1996-07-18,3.115
1996-07-19,3.087
1996-07-20,3.002
1996-07-21,2.803
1996-07-22,3.143
1996-07-23,4.587
1996-07-24,3.964
1996-07-25,6.23
1996-07-26,10.845
1996-07-27,5.409
1996-07-28,3.653
1996-07-29,3.228
1996-07-30,3.993
1996-07-31,6.003
1996-08-01,11.44
1996-08-02,8.325
1996-08-03,4.927
1996-08-04,3.851
1996-08-05,4.644
1996-08-06,4.899
1996-08-07,4.163
1996-08-08,5.125
1996-08-09,7.023
1996-08-10,7.617
1996-08-11,4.927
1996-08-12,4.417
1996-08-13,7.674
1996-08-14,7.872
1996-08-15,5.607
1996-08-16,4.361
1996-08-17,3.681
1996-08-18,3.256
1996-08-19,2.973
1996-08-20,2.832
1996-08-21,3.171
1996-08-22,3.341
1996-08-23,2.747
1996-08-24,3.171
1996-08-25,4.361
1996-08-26,2.973
1996-08-27,3.993
1996-08-28,3.398
1996-08-29,2.973
1996-08-30,2.832
1996-08-31,3.568
1996-09-01,4.304
1996-09-02,3.143
1996-09-03,2.917
1996-09-04,3.058
1996-09-05,4.219
1996-09-06,4.644
1996-09-07,4.078
1996-09-08,3.285
1996-09-09,3.03
1996-09-10,3.483
1996-09-11,3.313
1996-09-12,2.945
1996-09-13,2.549
1996-09-14,2.435
1996-09-15,2.265
1996-09-16,2.945
1996-09-17,19.142
1996-09-18,10.166
1996-09-19,6.258
1996-09-20,4.672
1996-09-21,4.304
1996-09-22,7.844
1996-09-23,5.862
1996-09-24,4.191
1996-09-25,3.653
1996-09-26,3.341
1996-09-27,3.115
1996-09-28,5.975
1996-09-29,17.641
1996-09-30,10.817
1996-10-01,7.221
1996-10-02,5.89
1996-10-03,5.324
1996-10-04,4.955
1996-10-05,4.304
1996-10-06,3.851
1996-10-07,3.483
1996-10-08,3.341
1996-10-09,3.115
1996-10-10,2.86
1996-10-11,2.775
1996-10-12,2.747
1996-10-13,2.52
1996-10-14,2.435
1996-10-15,2.35
1996-10-16,2.294
1996-10-17,2.237
1996-10-18,2.747
1996-10-19,4.672
1996-10-20,3.794
1996-10-21,2.803
1996-10-22,2.577
1996-10-23,3.03
1996-10-24,4.474
1996-10-25,3.568
1996-10-26,3.058
1996-10-27,3.313
1996-10-28,4.531
1996-10-29,4.417
1996-10-30,4.021
1996-10-31,3.766
1996-11-01,3.71
1996-11-02,12.006
1996-11-03,12.488
1996-11-04,8.438
1996-11-05,7.787
1996-11-06,10.052
1996-11-07,6.485
1996-11-08,57.2
1996-11-09,54.651
1996-11-10,20.36
1996-11-11,14.98
1996-11-12,11.978
1996-11-13,9.486
1996-11-14,8.693
1996-11-15,11.213
1996-11-16,7.702
1996-11-17,7.221
1996-11-18,7.73
1996-11-19,14.81
1996-11-20,14.272
1996-11-21,12.743
1996-11-22,15.319
1996-11-23,13.875
1996-11-24,12.12
1996-11-25,18.151
1996-11-26,49.554
1996-11-27,29.166
1996-11-28,18.519
1996-11-29,14.385
1996-11-30,12.771
1996-12-01,45.024
1996-12-02,62.58
1996-12-03,25.174
1996-12-04,17.925
1996-12-05,14.583
1996-12-06,13.875
1996-12-07,15.291
1996-12-08,18.264
1996-12-09,14.951
1996-12-10,12.573
1996-12-11,11.185
1996-12-12,19.482
1996-12-13,44.174
1996-12-14,25.174
1996-12-15,17.585
1996-12-16,14.073
1996-12-17,15.631
1996-12-18,15.659
1996-12-19,13.224
1996-12-20,11.44
1996-12-21,10.024
1996-12-22,9.458
1996-12-23,9.061
1996-12-24,11.044
1996-12-25,15.178
1996-12-26,12.091
1996-12-27,13.819
1996-12-28,13.111
1996-12-29,15.461
1996-12-30,19.114
1996-12-31,16.792
1997-01-01,14.47
1997-01-02,12.884
1997-01-03,11.723
1997-01-04,10.704
1997-01-05,24.381
1997-01-06,22.172
1997-01-07,16.027
1997-01-08,13.309
1997-01-09,27.92
1997-01-10,26.023
1997-01-11,26.533
1997-01-12,16.339
1997-01-13,12.828
1997-01-14,11.355
1997-01-15,10.789
1997-01-16,31.715
1997-01-17,22.229
1997-01-18,15.914
1997-01-19,14.243
1997-01-20,12.771
1997-01-21,11.383
1997-01-22,10.675
1997-01-23,17.103
1997-01-24,39.077
1997-01-25,132.523
1997-01-26,107.604
1997-01-27,31.715
1997-01-28,41.059
1997-01-29,34.546
1997-01-30,25.287
1997-01-31,20.558
1997-02-01,17.585
1997-02-02,15.263
1997-02-03,14.611
1997-02-04,16.056
1997-02-05,19.34
1997-02-06,18.066
1997-02-07,16.424
1997-02-08,18.321
1997-02-09,17.188
1997-02-10,15.659
1997-02-11,16.056
1997-02-12,13.988
1997-02-13,19.822
1997-02-14,28.6
1997-02-15,20.785
1997-02-16,17.302
1997-02-17,15.008
1997-02-18,13.082
1997-02-19,11.044
1997-02-20,10.449
1997-02-21,23.956
1997-02-22,56.35
1997-02-23,21.351
1997-02-24,15.659
1997-02-25,13.535
1997-02-26,14.102
1997-02-27,26.278
1997-02-28,75.889
1997-03-01,151.778
1997-03-02,85.517
1997-03-03,121.196
1997-03-04,174.715
1997-03-05,64.562
1997-03-06,56.35
1997-03-07,41.909
1997-03-08,30.865
1997-03-09,24.041
1997-03-10,20.19
1997-03-11,18.632
1997-03-12,17.132
1997-03-13,15.716
1997-03-14,19.85
1997-03-15,20.841
1997-03-16,16.99
1997-03-17,14.753
1997-03-18,14.696
1997-03-19,39.644
1997-03-20,48.139
1997-03-21,27.326
1997-03-22,20.954
1997-03-23,16.962
1997-03-24,14.64
1997-03-25,13.366
1997-03-26,17.755
1997-03-27,19.312
1997-03-28,18.632
1997-03-29,49.271
1997-03-30,48.139
1997-03-31,25.089
1997-04-01,19.369
1997-04-02,16.622
1997-04-03,15.149
1997-04-04,13.79
1997-04-05,12.799
1997-04-06,28.175
1997-04-07,39.077
1997-04-08,22.54
1997-04-09,17.556
1997-04-10,15.291
1997-04-11,13.62
1997-04-12,15.971
1997-04-13,20.785
1997-04-14,16.792
1997-04-15,13.847
1997-04-16,12.544
1997-04-17,12.205
1997-04-18,11.553
1997-04-19,10.704
1997-04-20,11.95
1997-04-21,10.874
1997-04-22,22.738
1997-04-23,49.838
1997-04-24,36.529
1997-04-25,23.248
1997-04-26,17.783
1997-04-27,16.707
1997-04-28,29.166
1997-04-29,85.517
1997-04-30,55.218
1997-05-01,27.666
1997-05-02,22.144
1997-05-03,135.354
1997-05-04,174.715
1997-05-05,45.873
1997-05-06,25.372
1997-05-07,20.983
1997-05-08,18.094
1997-05-09,16.792
1997-05-10,15.857
1997-05-11,13.422
1997-05-12,12.233
1997-05-13,12.261
1997-05-14,10.534
1997-05-15,10.392
1997-05-16,10.166
1997-05-17,9.514
1997-05-18,8.127
1997-05-19,8.099
1997-05-20,9.543
1997-05-21,9.628
1997-05-22,8.353
1997-05-23,7.787
1997-05-24,7.504
1997-05-25,6.994
1997-05-26,9.09
1997-05-27,8.722
1997-05-28,8.523
1997-05-29,8.835
1997-05-30,10.647
1997-05-31,13.139
1997-06-01,77.022
1997-06-02,31.998
1997-06-03,16.82
1997-06-04,12.771
1997-06-05,11.383
1997-06-06,10.052
1997-06-07,9.316
1997-06-08,8.891
1997-06-09,8.75
1997-06-10,9.939
1997-06-11,8.353
1997-06-12,8.353
1997-06-13,12.488
1997-06-14,23.135
1997-06-15,21.861
1997-06-16,14.951
1997-06-17,13.054
1997-06-18,12.714
1997-06-19,10.845
1997-06-20,9.656
1997-06-21,8.665
1997-06-22,8.807
1997-06-23,9.316
1997-06-24,7.674
1997-06-25,7.9
1997-06-26,10.109
1997-06-27,25.712
1997-06-28,12.573
1997-06-29,14.017
1997-06-30,10.675
1997-07-01,8.807
1997-07-02,7.844
1997-07-03,7.079
1997-07-04,6.371
1997-07-05,6.116
1997-07-06,6.031
1997-07-07,5.465
1997-07-08,5.295
1997-07-09,5.125
1997-07-10,4.899
1997-07-11,4.701
1997-07-12,4.417
1997-07-13,4.304
1997-07-14,4.106
1997-07-15,3.908
1997-07-16,3.993
1997-07-17,4.049
1997-07-18,3.54
1997-07-19,3.313
1997-07-20,3.2
1997-07-21,3.087
1997-07-22,3.03
1997-07-23,3.002
1997-07-24,3.37
1997-07-25,3.087
1997-07-26,2.747
1997-07-27,2.549
1997-07-28,2.435
1997-07-29,2.69
1997-07-30,3.341
1997-07-31,19.397
1997-08-01,5.239
1997-08-02,3.426
1997-08-03,2.945
1997-08-04,2.69
1997-08-05,2.577
1997-08-06,2.407
1997-08-07,2.379
1997-08-08,3.002
1997-08-09,3.228
1997-08-10,3.341
1997-08-11,3.851
1997-08-12,3.03
1997-08-13,2.718
1997-08-14,2.605
1997-08-15,2.832
1997-08-16,2.549
1997-08-17,2.435
1997-08-18,2.322
1997-08-19,2.379
1997-08-20,2.265
1997-08-21,2.265
1997-08-22,2.294
1997-08-23,2.152
1997-08-24,1.926
1997-08-25,1.841
1997-08-26,1.756
1997-08-27,1.784
1997-08-28,1.812
1997-08-29,3.002
1997-08-30,2.124
1997-08-31,1.841
1997-09-01,1.869
1997-09-02,1.869
1997-09-03,1.982
1997-09-04,2.294
1997-09-05,2.01
1997-09-06,1.784
1997-09-07,1.642
1997-09-08,1.586
1997-09-09,1.614
1997-09-10,1.841
1997-09-11,2.52
1997-09-12,3.002
1997-09-13,2.124
1997-09-14,1.841
1997-09-15,1.727
1997-09-16,1.642
1997-09-17,1.586
1997-09-18,1.557
1997-09-19,1.501
1997-09-20,1.472
1997-09-21,1.416
1997-09-22,1.388
1997-09-23,1.359
1997-09-24,1.812
1997-09-25,9.514
1997-09-26,9.373
1997-09-27,3.993
1997-09-28,3.087
1997-09-29,3.341
1997-09-30,2.888
1997-10-01,2.464
1997-10-02,2.18
1997-10-03,2.01
1997-10-04,1.926
1997-10-05,1.869
1997-10-06,1.784
1997-10-07,1.756
1997-10-08,1.699
1997-10-09,1.671
1997-10-10,1.642
1997-10-11,1.614
1997-10-12,1.586
1997-10-13,1.557
1997-10-14,1.699
1997-10-15,1.841
1997-10-16,2.067
1997-10-17,1.812
1997-10-18,1.727
1997-10-19,1.671
1997-10-20,1.671
1997-10-21,1.671
1997-10-22,1.756
1997-10-23,1.954
1997-10-24,2.095
1997-10-25,2.633
1997-10-26,39.644
1997-10-27,52.669
1997-10-28,11.695
1997-10-29,6.513
1997-10-30,4.502
1997-10-31,3.511
1997-11-01,3.256
1997-11-02,5.125
1997-11-03,6.06
1997-11-04,4.644
1997-11-05,3.851
1997-11-06,3.483
1997-11-07,4.106
1997-11-08,5.465
1997-11-09,4.757
1997-11-10,4.417
1997-11-11,4.049
1997-11-12,3.653
1997-11-13,3.653
1997-11-14,3.908
1997-11-15,4.021
1997-11-16,3.993
1997-11-17,3.738
1997-11-18,3.483
1997-11-19,3.285
1997-11-20,3.115
1997-11-21,3.03
1997-11-22,5.465
1997-11-23,6.966
1997-11-24,5.748
1997-11-25,4.899
1997-11-26,4.304
1997-11-27,3.936
1997-11-28,3.568
1997-11-29,3.313
1997-11-30,3.256
1997-12-01,3.851
1997-12-02,3.851
1997-12-03,3.568
1997-12-04,7.391
1997-12-05,7.164
1997-12-06,5.777
1997-12-07,4.984
1997-12-08,4.417
1997-12-09,4.502
1997-12-10,7.277
1997-12-11,9.118
1997-12-12,7.164
1997-12-13,5.918
1997-12-14,5.097
1997-12-15,4.531
1997-12-16,4.021
1997-12-17,3.653
1997-12-18,3.398
1997-12-19,3.2
1997-12-20,3.002
1997-12-21,2.86
1997-12-22,3.483
1997-12-23,4.191
1997-12-24,9.118
1997-12-25,14.527
1997-12-26,8.807
1997-12-27,8.523
1997-12-28,10.137
1997-12-29,8.325
1997-12-30,8.41
1997-12-31,6.938
1998-01-01,5.748
1998-01-02,4.842
1998-01-03,4.559
1998-01-04,4.616
1998-01-05,5.38
1998-01-06,6.371
1998-01-07,24.324
1998-01-08,88.915
1998-01-09,41.626
1998-01-10,21.464
1998-01-11,16.169
1998-01-12,13.62
1998-01-13,12.006
1998-01-14,10.675
1998-01-15,26.278
1998-01-16,48.422
1998-01-17,29.733
1998-01-18,20.586
1998-01-19,18.916
1998-01-20,15.914
1998-01-21,13.422
1998-01-22,15.716
1998-01-23,29.166
1998-01-24,29.166
1998-01-25,21.408
1998-01-26,16.962
1998-01-27,24.607
1998-01-28,29.733
1998-01-29,21.011
1998-01-30,17.217
1998-01-31,14.838
1998-02-01,13.026
1998-02-02,11.667
1998-02-03,36.529
1998-02-04,112.984
1998-02-05,114.683
1998-02-06,44.174
1998-02-07,35.113
1998-02-08,33.98
1998-02-09,30.865
1998-02-10,27.269
1998-02-11,30.299
1998-02-12,43.891
1998-02-13,31.432
1998-02-14,23.107
1998-02-15,18.859
1998-02-16,18.717
1998-02-17,49.838
1998-02-18,68.527
1998-02-19,34.263
1998-02-20,24.494
1998-02-21,20.077
1998-02-22,17.217
1998-02-23,23.56
1998-02-24,20.586
1998-02-25,17.755
1998-02-26,16.339
1998-02-27,21.096
1998-02-28,18.491
1998-03-01,16.424
1998-03-02,15.093
1998-03-03,13.96
1998-03-04,13.026
1998-03-05,13.932
1998-03-06,14.81
1998-03-07,28.6
1998-03-08,76.455
1998-03-09,192.554
1998-03-10,171.6
1998-03-11,41.059
1998-03-12,26.165
1998-03-13,20.643
1998-03-14,18.094
1998-03-15,16.933
1998-03-16,15.319
1998-03-17,13.394
1998-03-18,14.243
1998-03-19,24.919
1998-03-20,48.705
1998-03-21,45.307
1998-03-22,26.391
1998-03-23,20.218
1998-03-24,19.199
1998-03-25,16.707
1998-03-26,15.121
1998-03-27,14.073
1998-03-28,13.309
1998-03-29,12.629
1998-03-30,11.921
1998-03-31,11.298
1998-04-01,30.016
1998-04-02,29.449
1998-04-03,43.042
1998-04-04,89.198
1998-04-05,44.457
1998-04-06,25.768
1998-04-07,20.048
1998-04-08,17.075
1998-04-09,16.452
1998-04-10,15.319
1998-04-11,13.932
1998-04-12,12.714
1998-04-13,11.921
1998-04-14,11.553
1998-04-15,11.667
1998-04-16,10.789
1998-04-17,33.414
1998-04-18,23.333
1998-04-19,176.13
1998-04-20,294.495
1998-04-21,82.968
1998-04-22,39.077
1998-04-23,38.228
1998-04-24,28.883
1998-04-25,22.625
1998-04-26,18.972
1998-04-27,16.565
1998-04-28,15.065
1998-04-29,13.535
1998-04-30,14.583
1998-05-01,15.518
1998-05-02,13.734
1998-05-03,12.997
1998-05-04,13.026
1998-05-05,11.298
1998-05-06,10.364
1998-05-07,12.148
1998-05-08,23.729
1998-05-09,16.877
1998-05-10,13.479
1998-05-11,16.084
1998-05-12,11.78
1998-05-13,10.081
1998-05-14,9.061
1998-05-15,8.325
1998-05-16,7.702
1998-05-17,7.362
1998-05-18,6.881
1998-05-19,6.456
1998-05-20,6.116
1998-05-21,5.89
1998-05-22,5.663
1998-05-23,5.465
1998-05-24,5.239
1998-05-25,5.012
1998-05-26,4.87
1998-05-27,4.587
1998-05-28,4.417
1998-05-29,4.248
1998-05-30,4.417
1998-05-31,5.182
1998-06-01,4.389
1998-06-02,3.936
1998-06-03,3.823
1998-06-04,6.626
1998-06-05,54.085
1998-06-06,33.697
1998-06-07,16.056
1998-06-08,11.327
1998-06-09,9.061
1998-06-10,11.893
1998-06-11,39.36
1998-06-12,19.454
1998-06-13,13.281
1998-06-14,10.619
1998-06-15,9.401
1998-06-16,8.269
1998-06-17,7.108
1998-06-18,6.428
1998-06-19,6.598
1998-06-20,7.419
1998-06-21,6.286
1998-06-22,5.522
1998-06-23,5.182
1998-06-24,4.984
1998-06-25,4.531
1998-06-26,4.191
1998-06-27,3.993
1998-06-28,3.794
1998-06-29,3.596
1998-06-30,3.596
1998-07-01,4.474
1998-07-02,4.163
1998-07-03,3.483
1998-07-04,3.285
1998-07-05,3.738
1998-07-06,4.163
1998-07-07,3.313
1998-07-08,3.058
1998-07-09,2.945
1998-07-10,3.002
1998-07-11,3.002
1998-07-12,2.747
1998-07-13,2.803
1998-07-14,2.633
1998-07-15,2.464
1998-07-16,2.379
1998-07-17,2.322
1998-07-18,2.294
1998-07-19,2.209
1998-07-20,2.067
1998-07-21,1.982
1998-07-22,1.954
1998-07-23,2.124
1998-07-24,4.134
1998-07-25,4.106
1998-07-26,3.087
1998-07-27,5.72
1998-07-28,9.684
1998-07-29,4.927
1998-07-30,6.4
1998-07-31,5.918
1998-08-01,7.504
1998-08-02,6.881
1998-08-03,5.493
1998-08-04,3.766
1998-08-05,3.143
1998-08-06,2.832
1998-08-07,2.577
1998-08-08,2.407
1998-08-09,3.256
1998-08-10,4.417
1998-08-11,3.823
1998-08-12,3.171
1998-08-13,2.888
1998-08-14,11.044
1998-08-15,15.546
1998-08-16,18.661
1998-08-17,36.812
1998-08-18,10.081
1998-08-19,6.258
1998-08-20,4.729
1998-08-21,3.936
1998-08-22,3.426
1998-08-23,3.058
1998-08-24,2.747
1998-08-25,2.549
1998-08-26,2.379
1998-08-27,2.237
1998-08-28,2.124
1998-08-29,2.039
1998-08-30,2.01
1998-08-31,1.926
1998-09-01,1.897
1998-09-02,1.812
1998-09-03,1.756
1998-09-04,1.727
1998-09-05,1.671
1998-09-06,1.642
1998-09-07,1.557
1998-09-08,1.501
1998-09-09,1.444
1998-09-10,1.388
1998-09-11,1.359
1998-09-12,1.359
1998-09-13,1.331
1998-09-14,1.303
1998-09-15,1.274
1998-09-16,1.274
1998-09-17,1.246
1998-09-18,1.246
1998-09-19,1.218
1998-09-20,1.218
1998-09-21,2.464
1998-09-22,5.267
1998-09-23,2.888
1998-09-24,2.01
1998-09-25,1.784
1998-09-26,1.756
1998-09-27,1.699
1998-09-28,1.671
1998-09-29,1.897
1998-09-30,1.869
1998-10-01,2.69
1998-10-02,2.01
1998-10-03,1.784
1998-10-04,1.699
1998-10-05,1.671
1998-10-06,1.614
1998-10-07,1.756
1998-10-08,2.917
1998-10-09,1.982
1998-10-10,1.671
1998-10-11,1.388
1998-10-12,1.303
1998-10-13,1.246
1998-10-14,1.189
1998-10-15,1.161
1998-10-16,1.133
1998-10-17,1.104
1998-10-18,1.076
1998-10-19,1.076
1998-10-20,1.076
1998-10-21,1.048
1998-10-22,1.076
1998-10-23,1.048
1998-10-24,1.019
1998-10-25,1.048
1998-10-26,1.104
1998-10-27,1.048
1998-10-28,1.048
1998-10-29,1.019
1998-10-30,1.048
1998-10-31,1.048
1998-11-01,1.048
1998-11-02,1.076
1998-11-03,1.133
1998-11-04,1.161
1998-11-05,1.218
1998-11-06,1.246
1998-11-07,1.218
1998-11-08,1.218
1998-11-09,1.331
1998-11-10,1.812
1998-11-11,6.088
1998-11-12,6.654
1998-11-13,3.03
1998-11-14,2.888
1998-11-15,10.874
1998-11-16,11.129
1998-11-17,16.905
1998-11-18,10.562
1998-11-19,6.258
1998-11-20,4.984
1998-11-21,5.38
1998-11-22,5.04
1998-11-23,4.163
1998-11-24,3.794
1998-11-25,3.511
1998-11-26,3.143
1998-11-27,2.803
1998-11-28,2.577
1998-11-29,2.407
1998-11-30,2.322
1998-12-01,2.237
1998-12-02,2.18
1998-12-03,2.095
1998-12-04,2.01
1998-12-05,2.01
1998-12-06,1.954
1998-12-07,1.982
1998-12-08,4.87
1998-12-09,17.556
1998-12-10,13.649
1998-12-11,8.608
1998-12-12,6.711
1998-12-13,21.832
1998-12-14,25.06
1998-12-15,14.781
1998-12-16,9.769
1998-12-17,7.504
1998-12-18,5.947
1998-12-19,5.635
1998-12-20,8.269
1998-12-21,6.938
1998-12-22,11.808
1998-12-23,17.981
1998-12-24,74.473
1998-12-25,77.588
1998-12-26,21.804
1998-12-27,15.263
1998-12-28,13.479
1998-12-29,16.452
1998-12-30,12.912
1998-12-31,10.449
1999-01-01,8.863
1999-01-02,8.212
1999-01-03,17.358
1999-01-04,15.206
1999-01-05,11.836
1999-01-06,9.429
1999-01-07,8.976
1999-01-08,8.467
1999-01-09,11.072
1999-01-10,14.81
1999-01-11,12.771
1999-01-12,10.732
1999-01-13,9.373
1999-01-14,26.901
1999-01-15,103.639
1999-01-16,81.269
1999-01-17,23.135
1999-01-18,21.039
1999-01-19,24.154
1999-01-20,18.123
1999-01-21,14.668
1999-01-22,26.703
1999-01-23,68.527
1999-01-24,170.184
1999-01-25,63.996
1999-01-26,28.204
1999-01-27,22.144
1999-01-28,18.859
1999-01-29,16.622
1999-01-30,22.172
1999-01-31,53.236
1999-02-01,123.178
1999-02-02,133.938
1999-02-03,42.192
1999-02-04,28.175
1999-02-05,21.804
1999-02-06,18.576
1999-02-07,17.16
1999-02-08,16.31
1999-02-09,14.385
1999-02-10,31.715
1999-02-11,22.71
1999-02-12,18.802
1999-02-13,17.698
1999-02-14,15.263
1999-02-15,14.045
1999-02-16,13.196
1999-02-17,21.747
1999-02-18,56.634
1999-02-19,37.378
1999-02-20,26.646
1999-02-21,21.577
1999-02-22,18.548
1999-02-23,16.65
1999-02-24,15.659
1999-02-25,14.696
1999-02-26,13.79
1999-02-27,14.555
1999-02-28,48.705
1999-03-01,38.511
1999-03-02,25.485
1999-03-03,38.228
1999-03-04,46.44
1999-03-05,29.449
1999-03-06,25.938
1999-03-07,23.248
1999-03-08,20.077
1999-03-09,20.247
1999-03-10,19.822
1999-03-11,17.443
1999-03-12,15.914
1999-03-13,15.263
1999-03-14,28.883
1999-03-15,26.788
1999-03-16,23.588
1999-03-17,20.785
1999-03-18,18.406
1999-03-19,16.48
1999-03-20,14.951
1999-03-21,16.452
1999-03-22,16.254
1999-03-23,13.904
1999-03-24,13.479
1999-03-25,13.337
1999-03-26,12.403
1999-03-27,11.61
1999-03-28,11.129
1999-03-29,10.364
1999-03-30,10.279
1999-03-31,10.307
1999-04-01,15.319
1999-04-02,14.753
1999-04-03,12.771
1999-04-04,11.667
1999-04-05,10.817
1999-04-06,12.828
1999-04-07,14.781
1999-04-08,12.289
1999-04-09,11.61
1999-04-10,10.93
1999-04-11,10.194
1999-04-12,9.345
1999-04-13,8.807
1999-04-14,8.665
1999-04-15,10.081
1999-04-16,14.073
1999-04-17,11.044
1999-04-18,10.109
1999-04-19,9.486
1999-04-20,9.09
1999-04-21,8.778
1999-04-22,8.608
1999-04-23,8.042
1999-04-24,7.759
1999-04-25,7.447
1999-04-26,7.447
1999-04-27,9.939
1999-04-28,18.661
1999-04-29,9.996
1999-04-30,14.923
1999-05-01,14.187
1999-05-02,10.789
1999-05-03,8.665
1999-05-04,7.391
1999-05-05,8.495
1999-05-06,103.356
1999-05-07,163.105
1999-05-08,38.228
1999-05-09,21.691
1999-05-10,16.395
1999-05-11,13.366
1999-05-12,11.355
1999-05-13,10.279
1999-05-14,10.222
1999-05-15,9.005
1999-05-16,8.014
1999-05-17,7.277
1999-05-18,7.561
1999-05-19,9.429
1999-05-20,7.532
1999-05-21,6.343
1999-05-22,6.031
1999-05-23,5.862
1999-05-24,5.72
1999-05-25,5.493
1999-05-26,5.409
1999-05-27,6.201
1999-05-28,5.182
1999-05-29,4.672
1999-05-30,4.757
1999-05-31,4.531
1999-06-01,4.134
1999-06-02,4.021
1999-06-03,4.757
1999-06-04,5.663
1999-06-05,4.559
1999-06-06,8.891
1999-06-07,5.295
1999-06-08,4.134
1999-06-09,3.71
1999-06-10,3.936
1999-06-11,5.097
1999-06-12,4.361
1999-06-13,3.625
1999-06-14,3.681
1999-06-15,3.908
1999-06-16,4.134
1999-06-17,7.787
1999-06-18,5.493
1999-06-19,3.993
1999-06-20,3.455
1999-06-21,3.171
1999-06-22,3.03
1999-06-23,2.888
1999-06-24,3.2
1999-06-25,5.012
1999-06-26,4.616
1999-06-27,28.883
1999-06-28,12.006
1999-06-29,8.92
1999-06-30,10.024
1999-07-01,43.891
1999-07-02,15.857
1999-07-03,27.269
1999-07-04,15.772
1999-07-05,12.459
1999-07-06,12.035
1999-07-07,12.969
1999-07-08,9.883
1999-07-09,8.835
1999-07-10,12.091
1999-07-11,82.402
1999-07-12,95.994
1999-07-13,30.016
1999-07-14,18.463
1999-07-15,13.649
1999-07-16,10.619
1999-07-17,9.401
1999-07-18,8.042
1999-07-19,7.306
1999-07-20,6.796
1999-07-21,6.173
1999-07-22,6.315
1999-07-23,5.324
1999-07-24,7.985
1999-07-25,8.269
1999-07-26,5.975
1999-07-27,4.786
1999-07-28,4.248
1999-07-29,4.049
1999-07-30,3.908
1999-07-31,3.738
1999-08-01,3.426
1999-08-02,3.2
1999-08-03,3.002
1999-08-04,2.803
1999-08-05,2.69
1999-08-06,2.577
1999-08-07,2.464
1999-08-08,2.379
1999-08-09,2.407
1999-08-10,2.577
1999-08-11,2.35
1999-08-12,2.265
1999-08-13,2.18
1999-08-14,2.067
1999-08-15,1.982
1999-08-16,1.897
1999-08-17,1.841
1999-08-18,1.756
1999-08-19,1.699
1999-08-20,1.671
1999-08-21,1.614
1999-08-22,1.586
1999-08-23,1.642
1999-08-24,1.727
1999-08-25,2.067
1999-08-26,2.577
1999-08-27,3.002
1999-08-28,2.209
1999-08-29,1.812
1999-08-30,1.812
1999-08-31,1.897
1999-09-01,1.784
1999-09-02,1.671
1999-09-03,1.642
1999-09-04,1.529
1999-09-05,1.359
1999-09-06,1.303
1999-09-07,1.331
1999-09-08,1.586
1999-09-09,1.727
1999-09-10,1.614
1999-09-11,1.586
1999-09-12,1.557
1999-09-13,1.529
1999-09-14,1.642
1999-09-15,1.671
1999-09-16,1.586
1999-09-17,1.557
1999-09-18,1.557
1999-09-19,1.472
1999-09-20,1.557
1999-09-21,1.699
1999-09-22,1.614
1999-09-23,1.529
1999-09-24,1.699
1999-09-25,1.841
1999-09-26,2.124
1999-09-27,1.982
1999-09-28,1.841
1999-09-29,1.699
1999-09-30,2.747
1999-10-01,3.625
1999-10-02,1.869
1999-10-03,1.529
1999-10-04,1.586
1999-10-05,1.472
1999-10-06,2.039
1999-10-07,1.841
1999-10-08,1.642
1999-10-09,1.557
1999-10-10,1.642
1999-10-11,4.814
1999-10-12,3.313
1999-10-13,2.18
1999-10-14,1.841
1999-10-15,1.671
1999-10-16,1.586
1999-10-17,1.529
1999-10-18,1.586
1999-10-19,1.557
1999-10-20,1.586
1999-10-21,1.586
1999-10-22,1.614
1999-10-23,1.586
1999-10-24,1.501
1999-10-25,1.784
1999-10-26,1.756
1999-10-27,1.699
1999-10-28,1.642
1999-10-29,1.501
1999-10-30,1.331
1999-10-31,1.331
1999-11-01,1.699
1999-11-02,3.426
1999-11-03,7.476
1999-11-04,4.361
1999-11-05,2.803
1999-11-06,2.237
1999-11-07,2.01
1999-11-08,1.926
1999-11-09,1.841
1999-11-10,1.784
1999-11-11,1.756
1999-11-12,1.699
1999-11-13,1.699
1999-11-14,1.699
1999-11-15,1.614
1999-11-16,1.642
1999-11-17,1.671
1999-11-18,1.642
1999-11-19,1.642
1999-11-20,1.614
1999-11-21,1.529
1999-11-22,1.642
1999-11-23,1.642
1999-11-24,1.614
1999-11-25,1.642
1999-11-26,1.784
1999-11-27,2.435
1999-11-28,2.35
1999-11-29,1.926
1999-11-30,1.756
1999-12-01,1.756
1999-12-02,1.727
1999-12-03,1.727
1999-12-04,1.699
1999-12-05,1.699
